concentration_pM,sensor_surface_c_avg_6000s_pM,Kd_pM,alpha0,noise_floor_pA,lambda_D_nm,effective_charge_distance_nm,N_bound,alpha_eff,DeltaIds_screened_A,DeltaIds_screened_pA,detection_threshold_pA,detectable,required_alpha0_for_detection,maximum_allowed_distance_nm,maximum_allowed_noise_floor_pA
0.5,0.436455382421082,100.0,0.01,5.0,3.0,0.5,0.8688353099937532,0.008464817248906142,1.4729074392816682e-12,1.4729074392816683,15.0,False,0.10183939329762261,0.0,0.4909691464272227
0.5,0.436455382421082,100.0,0.01,5.0,3.0,1.0,0.8688353099937532,0.007165313105737893,1.2467892298073638e-12,1.2467892298073637,15.0,False,0.12030902771206635,0.0,0.41559640993578795
0.5,0.436455382421082,100.0,0.01,5.0,3.0,2.0,0.8688353099937532,0.005134171190325921,8.933635208431558e-13,0.8933635208431557,15.0,False,0.16790477392498648,0.0,0.2977878402810519
0.5,0.436455382421082,100.0,0.01,5.0,3.0,5.0,0.8688353099937532,0.0018887560283756184,3.286500728107323e-13,0.3286500728107323,15.0,False,0.4564124958718148,0.0,0.10955002427024409
0.5,0.436455382421082,100.0,0.01,5.0,3.0,10.0,0.8688353099937532,0.00035673993347252396,6.207398062473565e-14,0.06207398062473565,15.0,False,2.416471418303517,0.0,0.020691326874911885
0.5,0.436455382421082,100.0,0.01,5.0,9.6,0.5,0.8688353099937532,0.009492497594001751,1.6517273689960965e-12,1.6517273689960965,15.0,False,0.09081401859386061,0.0,0.5505757896653656
0.5,0.436455382421082,100.0,0.01,5.0,9.6,1.0,0.8688353099937532,0.009010751057212905,1.567901807614229e-12,1.567901807614229,15.0,False,0.09566925637278582,0.0,0.5226339358714097
0.5,0.436455382421082,100.0,0.01,5.0,9.6,2.0,0.8688353099937532,0.00811936346150635,1.412797287056594e-12,1.4127972870565941,15.0,False,0.10617234430886281,0.0,0.4709324290188647
0.5,0.436455382421082,100.0,0.01,5.0,9.6,5.0,0.8688353099937532,0.0059402532055363505,1.0336245757440193e-12,1.0336245757440192,15.0,False,0.14512038850472148,0.0,0.34454152524800646
0.5,0.436455382421082,100.0,0.01,5.0,9.6,10.0,0.8688353099937532,0.003528660814588489,6.139991699384561e-13,0.6139991699384562,15.0,False,0.2443000045342653,0.0,0.20466638997948539
0.5,0.436455382421082,100.0,0.01,10.0,0.8,0.5,0.8688353099937532,0.005352614285189903,9.313733738646666e-13,0.9313733738646666,30.0,False,0.32210497789428066,0.0,0.3104577912882222
0.5,0.436455382421082,100.0,0.01,10.0,0.8,1.0,0.8688353099937532,0.002865047968601901,4.985282425793528e-13,0.49852824257935285,30.0,False,0.6017713228197853,0.0,0.16617608085978428
0.5,0.436455382421082,100.0,0.01,10.0,0.8,2.0,0.8688353099937532,0.0008208499862389881,1.428307328692651e-13,0.1428307328692651,30.0,False,2.1003882986065334,0.0,0.047610244289755035
0.5,0.436455382421082,100.0,0.01,10.0,0.8,5.0,0.8688353099937532,1.9304541362277093e-05,3.3590568760469028e-15,0.003359056876046903,30.0,False,89.31078307702077,0.0,0.0011196856253489677
0.5,0.436455382421082,100.0,0.01,10.0,0.8,10.0,0.8688353099937532,3.726653172078671e-08,6.4845052401888705e-18,6.4845052401888704e-06,30.0,False,46264.13101506909,0.0,2.1615017467296233e-06
0.5,0.436455382421082,100.0,0.01,10.0,3.0,0.5,0.8688353099937532,0.008464817248906142,1.4729074392816682e-12,1.4729074392816683,30.0,False,0.20367878659524521,0.0,0.4909691464272227
0.5,0.436455382421082,100.0,0.01,10.0,3.0,1.0,0.8688353099937532,0.007165313105737893,1.2467892298073638e-12,1.2467892298073637,30.0,False,0.2406180554241327,0.0,0.41559640993578795
0.5,0.436455382421082,100.0,0.01,10.0,3.0,2.0,0.8688353099937532,0.005134171190325921,8.933635208431558e-13,0.8933635208431557,30.0,False,0.33580954784997297,0.0,0.2977878402810519
0.5,0.436455382421082,100.0,0.01,10.0,3.0,5.0,0.8688353099937532,0.0018887560283756184,3.286500728107323e-13,0.3286500728107323,30.0,False,0.9128249917436296,0.0,0.10955002427024409
0.5,0.436455382421082,100.0,0.01,10.0,3.0,10.0,0.8688353099937532,0.00035673993347252396,6.207398062473565e-14,0.06207398062473565,30.0,False,4.832942836607034,0.0,0.020691326874911885
0.5,0.436455382421082,100.0,0.01,10.0,9.6,0.5,0.8688353099937532,0.009492497594001751,1.6517273689960965e-12,1.6517273689960965,30.0,False,0.18162803718772122,0.0,0.5505757896653656
0.5,0.436455382421082,100.0,0.01,10.0,9.6,1.0,0.8688353099937532,0.009010751057212905,1.567901807614229e-12,1.567901807614229,30.0,False,0.19133851274557165,0.0,0.5226339358714097
0.5,0.436455382421082,100.0,0.01,10.0,9.6,2.0,0.8688353099937532,0.00811936346150635,1.412797287056594e-12,1.4127972870565941,30.0,False,0.21234468861772562,0.0,0.4709324290188647
0.5,0.436455382421082,100.0,0.01,10.0,9.6,5.0,0.8688353099937532,0.0059402532055363505,1.0336245757440193e-12,1.0336245757440192,30.0,False,0.29024077700944295,0.0,0.34454152524800646
0.5,0.436455382421082,100.0,0.01,10.0,9.6,10.0,0.8688353099937532,0.003528660814588489,6.139991699384561e-13,0.6139991699384562,30.0,False,0.4886000090685306,0.0,0.20466638997948539
0.5,0.436455382421082,100.0,0.01,50.0,0.8,0.5,0.8688353099937532,0.005352614285189903,9.313733738646666e-13,0.9313733738646666,150.0,False,1.6105248894714033,0.0,0.3104577912882222
0.5,0.436455382421082,100.0,0.01,50.0,0.8,1.0,0.8688353099937532,0.002865047968601901,4.985282425793528e-13,0.49852824257935285,150.0,False,3.0088566140989266,0.0,0.16617608085978428
0.5,0.436455382421082,100.0,0.01,50.0,0.8,2.0,0.8688353099937532,0.0008208499862389881,1.428307328692651e-13,0.1428307328692651,150.0,False,10.501941493032668,0.0,0.047610244289755035
0.5,0.436455382421082,100.0,0.01,50.0,0.8,5.0,0.8688353099937532,1.9304541362277093e-05,3.3590568760469028e-15,0.003359056876046903,150.0,False,446.5539153851039,0.0,0.0011196856253489677
0.5,0.436455382421082,100.0,0.01,50.0,0.8,10.0,0.8688353099937532,3.726653172078671e-08,6.4845052401888705e-18,6.4845052401888704e-06,150.0,False,231320.65507534545,0.0,2.1615017467296233e-06
0.5,0.436455382421082,100.0,0.01,50.0,3.0,0.5,0.8688353099937532,0.008464817248906142,1.4729074392816682e-12,1.4729074392816683,150.0,False,1.0183939329762262,0.0,0.4909691464272227
0.5,0.436455382421082,100.0,0.01,50.0,3.0,1.0,0.8688353099937532,0.007165313105737893,1.2467892298073638e-12,1.2467892298073637,150.0,False,1.2030902771206635,0.0,0.41559640993578795
0.5,0.436455382421082,100.0,0.01,50.0,3.0,2.0,0.8688353099937532,0.005134171190325921,8.933635208431558e-13,0.8933635208431557,150.0,False,1.6790477392498648,0.0,0.2977878402810519
0.5,0.436455382421082,100.0,0.01,50.0,3.0,5.0,0.8688353099937532,0.0018887560283756184,3.286500728107323e-13,0.3286500728107323,150.0,False,4.564124958718148,0.0,0.10955002427024409
0.5,0.436455382421082,100.0,0.01,50.0,3.0,10.0,0.8688353099937532,0.00035673993347252396,6.207398062473565e-14,0.06207398062473565,150.0,False,24.164714183035173,0.0,0.020691326874911885
0.5,0.436455382421082,100.0,0.01,50.0,9.6,0.5,0.8688353099937532,0.009492497594001751,1.6517273689960965e-12,1.6517273689960965,150.0,False,0.9081401859386061,0.0,0.5505757896653656
0.5,0.436455382421082,100.0,0.01,50.0,9.6,1.0,0.8688353099937532,0.009010751057212905,1.567901807614229e-12,1.567901807614229,150.0,False,0.9566925637278582,0.0,0.5226339358714097
0.5,0.436455382421082,100.0,0.01,50.0,9.6,2.0,0.8688353099937532,0.00811936346150635,1.412797287056594e-12,1.4127972870565941,150.0,False,1.0617234430886282,0.0,0.4709324290188647
0.5,0.436455382421082,100.0,0.01,50.0,9.6,5.0,0.8688353099937532,0.0059402532055363505,1.0336245757440193e-12,1.0336245757440192,150.0,False,1.4512038850472149,0.0,0.34454152524800646
0.5,0.436455382421082,100.0,0.01,50.0,9.6,10.0,0.8688353099937532,0.003528660814588489,6.139991699384561e-13,0.6139991699384562,150.0,False,2.4430000453426532,0.0,0.20466638997948539
0.5,0.436455382421082,100.0,0.01,100.0,0.8,0.5,0.8688353099937532,0.005352614285189903,9.313733738646666e-13,0.9313733738646666,300.0,False,3.2210497789428065,0.0,0.3104577912882222
0.5,0.436455382421082,100.0,0.01,100.0,0.8,1.0,0.8688353099937532,0.002865047968601901,4.985282425793528e-13,0.49852824257935285,300.0,False,6.017713228197853,0.0,0.16617608085978428
0.5,0.436455382421082,100.0,0.01,100.0,0.8,2.0,0.8688353099937532,0.0008208499862389881,1.428307328692651e-13,0.1428307328692651,300.0,False,21.003882986065335,0.0,0.047610244289755035
0.5,0.436455382421082,100.0,0.01,100.0,0.8,5.0,0.8688353099937532,1.9304541362277093e-05,3.3590568760469028e-15,0.003359056876046903,300.0,False,893.1078307702078,0.0,0.0011196856253489677
0.5,0.436455382421082,100.0,0.01,100.0,0.8,10.0,0.8688353099937532,3.726653172078671e-08,6.4845052401888705e-18,6.4845052401888704e-06,300.0,False,462641.3101506909,0.0,2.1615017467296233e-06
0.5,0.436455382421082,100.0,0.01,100.0,3.0,0.5,0.8688353099937532,0.008464817248906142,1.4729074392816682e-12,1.4729074392816683,300.0,False,2.0367878659524523,0.0,0.4909691464272227
0.5,0.436455382421082,100.0,0.01,100.0,3.0,1.0,0.8688353099937532,0.007165313105737893,1.2467892298073638e-12,1.2467892298073637,300.0,False,2.406180554241327,0.0,0.41559640993578795
0.5,0.436455382421082,100.0,0.01,100.0,3.0,2.0,0.8688353099937532,0.005134171190325921,8.933635208431558e-13,0.8933635208431557,300.0,False,3.3580954784997297,0.0,0.2977878402810519
0.5,0.436455382421082,100.0,0.01,100.0,3.0,5.0,0.8688353099937532,0.0018887560283756184,3.286500728107323e-13,0.3286500728107323,300.0,False,9.128249917436296,0.0,0.10955002427024409
0.5,0.436455382421082,100.0,0.01,100.0,3.0,10.0,0.8688353099937532,0.00035673993347252396,6.207398062473565e-14,0.06207398062473565,300.0,False,48.329428366070346,0.0,0.020691326874911885
0.5,0.436455382421082,100.0,0.01,100.0,9.6,0.5,0.8688353099937532,0.009492497594001751,1.6517273689960965e-12,1.6517273689960965,300.0,False,1.8162803718772123,0.0,0.5505757896653656
0.5,0.436455382421082,100.0,0.01,100.0,9.6,1.0,0.8688353099937532,0.009010751057212905,1.567901807614229e-12,1.567901807614229,300.0,False,1.9133851274557163,0.0,0.5226339358714097
0.5,0.436455382421082,100.0,0.01,100.0,9.6,2.0,0.8688353099937532,0.00811936346150635,1.412797287056594e-12,1.4127972870565941,300.0,False,2.1234468861772564,0.0,0.4709324290188647
0.5,0.436455382421082,100.0,0.01,100.0,9.6,5.0,0.8688353099937532,0.0059402532055363505,1.0336245757440193e-12,1.0336245757440192,300.0,False,2.9024077700944297,0.0,0.34454152524800646
0.5,0.436455382421082,100.0,0.01,100.0,9.6,10.0,0.8688353099937532,0.003528660814588489,6.139991699384561e-13,0.6139991699384562,300.0,False,4.8860000906853065,0.0,0.20466638997948539
0.5,0.436455382421082,100.0,0.03,1.0,0.8,0.5,0.8688353099937532,0.016057842855569708,2.7941201215939993e-12,2.7941201215939993,3.0,False,0.03221049778942807,0.44312397115119445,0.9313733738646663
0.5,0.436455382421082,100.0,0.03,1.0,0.8,1.0,0.8688353099937532,0.008595143905805703,1.4955847277380586e-12,1.4955847277380585,3.0,False,0.06017713228197853,0.44312397115119445,0.49852824257935285
0.5,0.436455382421082,100.0,0.03,1.0,0.8,2.0,0.8688353099937532,0.002462549958716964,4.2849219860779523e-13,0.42849219860779525,3.0,False,0.21003882986065336,0.44312397115119445,0.14283073286926506
0.5,0.436455382421082,100.0,0.03,1.0,0.8,5.0,0.8688353099937532,5.791362408683128e-05,1.0077170628140708e-14,0.010077170628140708,3.0,False,8.931078307702078,0.44312397115119445,0.003359056876046903
0.5,0.436455382421082,100.0,0.03,1.0,0.8,10.0,0.8688353099937532,1.1179959516236012e-07,1.945351572056661e-17,1.945351572056661e-05,3.0,False,4626.41310150691,0.44312397115119445,6.48450524018887e-06
0.5,0.436455382421082,100.0,0.03,1.0,3.0,0.5,0.8688353099937532,0.02539445174671842,4.418722317845004e-12,4.418722317845004,3.0,True,0.020367878659524524,1.661714891816979,1.4729074392816681
0.5,0.436455382421082,100.0,0.03,1.0,3.0,1.0,0.8688353099937532,0.021495939317213678,3.7403676894220915e-12,3.7403676894220914,3.0,True,0.02406180554241327,1.661714891816979,1.2467892298073637
0.5,0.436455382421082,100.0,0.03,1.0,3.0,2.0,0.8688353099937532,0.01540251357097776,2.6800905625294668e-12,2.680090562529467,3.0,False,0.0335809547849973,1.661714891816979,0.8933635208431555
0.5,0.436455382421082,100.0,0.03,1.0,3.0,5.0,0.8688353099937532,0.005666268085126855,9.859502184321968e-13,0.9859502184321969,3.0,False,0.09128249917436297,1.661714891816979,0.3286500728107323
0.5,0.436455382421082,100.0,0.03,1.0,3.0,10.0,0.8688353099937532,0.0010702198004175717,1.8622194187420693e-13,0.18622194187420693,3.0,False,0.4832942836607035,1.661714891816979,0.06207398062473564
0.5,0.436455382421082,100.0,0.03,1.0,9.6,0.5,0.8688353099937532,0.028477492782005256,4.95518210698829e-12,4.95518210698829,3.0,True,0.018162803718772123,5.317487653814333,1.6517273689960967
0.5,0.436455382421082,100.0,0.03,1.0,9.6,1.0,0.8688353099937532,0.027032253171638716,4.703705422842688e-12,4.703705422842687,3.0,True,0.019133851274557166,5.317487653814333,1.5679018076142293
0.5,0.436455382421082,100.0,0.03,1.0,9.6,2.0,0.8688353099937532,0.024358090384519047,4.238391861169782e-12,4.238391861169782,3.0,True,0.021234468861772566,5.317487653814333,1.4127972870565941
0.5,0.436455382421082,100.0,0.03,1.0,9.6,5.0,0.8688353099937532,0.01782075961660905,3.1008737272320576e-12,3.1008737272320577,3.0,True,0.029024077700944298,5.317487653814333,1.0336245757440192
0.5,0.436455382421082,100.0,0.03,1.0,9.6,10.0,0.8688353099937532,0.010585982443765466,1.841997509815368e-12,1.8419975098153683,3.0,False,0.048860000906853066,5.317487653814333,0.613999169938456
0.5,0.436455382421082,100.0,0.03,5.0,0.8,0.5,0.8688353099937532,0.016057842855569708,2.7941201215939993e-12,2.7941201215939993,15.0,False,0.16105248894714033,0.0,0.9313733738646663
0.5,0.436455382421082,100.0,0.03,5.0,0.8,1.0,0.8688353099937532,0.008595143905805703,1.4955847277380586e-12,1.4955847277380585,15.0,False,0.30088566140989265,0.0,0.49852824257935285
0.5,0.436455382421082,100.0,0.03,5.0,0.8,2.0,0.8688353099937532,0.002462549958716964,4.2849219860779523e-13,0.42849219860779525,15.0,False,1.0501941493032667,0.0,0.14283073286926506
0.5,0.436455382421082,100.0,0.03,5.0,0.8,5.0,0.8688353099937532,5.791362408683128e-05,1.0077170628140708e-14,0.010077170628140708,15.0,False,44.655391538510386,0.0,0.003359056876046903
0.5,0.436455382421082,100.0,0.03,5.0,0.8,10.0,0.8688353099937532,1.1179959516236012e-07,1.945351572056661e-17,1.945351572056661e-05,15.0,False,23132.065507534546,0.0,6.48450524018887e-06
0.5,0.436455382421082,100.0,0.03,5.0,3.0,0.5,0.8688353099937532,0.02539445174671842,4.418722317845004e-12,4.418722317845004,15.0,False,0.10183939329762261,0.0,1.4729074392816681
0.5,0.436455382421082,100.0,0.03,5.0,3.0,1.0,0.8688353099937532,0.021495939317213678,3.7403676894220915e-12,3.7403676894220914,15.0,False,0.12030902771206635,0.0,1.2467892298073637
0.5,0.436455382421082,100.0,0.03,5.0,3.0,2.0,0.8688353099937532,0.01540251357097776,2.6800905625294668e-12,2.680090562529467,15.0,False,0.16790477392498648,0.0,0.8933635208431555
0.5,0.436455382421082,100.0,0.03,5.0,3.0,5.0,0.8688353099937532,0.005666268085126855,9.859502184321968e-13,0.9859502184321969,15.0,False,0.4564124958718148,0.0,0.3286500728107323
0.5,0.436455382421082,100.0,0.03,5.0,3.0,10.0,0.8688353099937532,0.0010702198004175717,1.8622194187420693e-13,0.18622194187420693,15.0,False,2.416471418303517,0.0,0.06207398062473564
0.5,0.436455382421082,100.0,0.03,5.0,9.6,0.5,0.8688353099937532,0.028477492782005256,4.95518210698829e-12,4.95518210698829,15.0,False,0.09081401859386061,0.0,1.6517273689960967
0.5,0.436455382421082,100.0,0.03,5.0,9.6,1.0,0.8688353099937532,0.027032253171638716,4.703705422842688e-12,4.703705422842687,15.0,False,0.09566925637278582,0.0,1.5679018076142293
0.5,0.436455382421082,100.0,0.03,5.0,9.6,2.0,0.8688353099937532,0.024358090384519047,4.238391861169782e-12,4.238391861169782,15.0,False,0.10617234430886281,0.0,1.4127972870565941
0.5,0.436455382421082,100.0,0.03,5.0,9.6,5.0,0.8688353099937532,0.01782075961660905,3.1008737272320576e-12,3.1008737272320577,15.0,False,0.14512038850472148,0.0,1.0336245757440192
0.5,0.436455382421082,100.0,0.03,5.0,9.6,10.0,0.8688353099937532,0.010585982443765466,1.841997509815368e-12,1.8419975098153683,15.0,False,0.2443000045342653,0.0,0.613999169938456
0.5,0.436455382421082,100.0,0.03,10.0,0.8,0.5,0.8688353099937532,0.016057842855569708,2.7941201215939993e-12,2.7941201215939993,30.0,False,0.32210497789428066,0.0,0.9313733738646663
0.5,0.436455382421082,100.0,0.03,10.0,0.8,1.0,0.8688353099937532,0.008595143905805703,1.4955847277380586e-12,1.4955847277380585,30.0,False,0.6017713228197853,0.0,0.49852824257935285
0.5,0.436455382421082,100.0,0.03,10.0,0.8,2.0,0.8688353099937532,0.002462549958716964,4.2849219860779523e-13,0.42849219860779525,30.0,False,2.1003882986065334,0.0,0.14283073286926506
0.5,0.436455382421082,100.0,0.03,10.0,0.8,5.0,0.8688353099937532,5.791362408683128e-05,1.0077170628140708e-14,0.010077170628140708,30.0,False,89.31078307702077,0.0,0.003359056876046903
0.5,0.436455382421082,100.0,0.03,10.0,0.8,10.0,0.8688353099937532,1.1179959516236012e-07,1.945351572056661e-17,1.945351572056661e-05,30.0,False,46264.13101506909,0.0,6.48450524018887e-06
0.5,0.436455382421082,100.0,0.03,10.0,3.0,0.5,0.8688353099937532,0.02539445174671842,4.418722317845004e-12,4.418722317845004,30.0,False,0.20367878659524521,0.0,1.4729074392816681
0.5,0.436455382421082,100.0,0.03,10.0,3.0,1.0,0.8688353099937532,0.021495939317213678,3.7403676894220915e-12,3.7403676894220914,30.0,False,0.2406180554241327,0.0,1.2467892298073637
0.5,0.436455382421082,100.0,0.03,10.0,3.0,2.0,0.8688353099937532,0.01540251357097776,2.6800905625294668e-12,2.680090562529467,30.0,False,0.33580954784997297,0.0,0.8933635208431555
0.5,0.436455382421082,100.0,0.03,10.0,3.0,5.0,0.8688353099937532,0.005666268085126855,9.859502184321968e-13,0.9859502184321969,30.0,False,0.9128249917436296,0.0,0.3286500728107323
0.5,0.436455382421082,100.0,0.03,10.0,3.0,10.0,0.8688353099937532,0.0010702198004175717,1.8622194187420693e-13,0.18622194187420693,30.0,False,4.832942836607034,0.0,0.06207398062473564
0.5,0.436455382421082,100.0,0.03,10.0,9.6,0.5,0.8688353099937532,0.028477492782005256,4.95518210698829e-12,4.95518210698829,30.0,False,0.18162803718772122,0.0,1.6517273689960967
0.5,0.436455382421082,100.0,0.03,10.0,9.6,1.0,0.8688353099937532,0.027032253171638716,4.703705422842688e-12,4.703705422842687,30.0,False,0.19133851274557165,0.0,1.5679018076142293
0.5,0.436455382421082,100.0,0.03,10.0,9.6,2.0,0.8688353099937532,0.024358090384519047,4.238391861169782e-12,4.238391861169782,30.0,False,0.21234468861772562,0.0,1.4127972870565941
0.5,0.436455382421082,100.0,0.03,10.0,9.6,5.0,0.8688353099937532,0.01782075961660905,3.1008737272320576e-12,3.1008737272320577,30.0,False,0.29024077700944295,0.0,1.0336245757440192
0.5,0.436455382421082,100.0,0.03,10.0,9.6,10.0,0.8688353099937532,0.010585982443765466,1.841997509815368e-12,1.8419975098153683,30.0,False,0.4886000090685306,0.0,0.613999169938456
0.5,0.436455382421082,100.0,0.03,50.0,0.8,0.5,0.8688353099937532,0.016057842855569708,2.7941201215939993e-12,2.7941201215939993,150.0,False,1.6105248894714033,0.0,0.9313733738646663
0.5,0.436455382421082,100.0,0.03,50.0,0.8,1.0,0.8688353099937532,0.008595143905805703,1.4955847277380586e-12,1.4955847277380585,150.0,False,3.0088566140989266,0.0,0.49852824257935285
0.5,0.436455382421082,100.0,0.03,50.0,0.8,2.0,0.8688353099937532,0.002462549958716964,4.2849219860779523e-13,0.42849219860779525,150.0,False,10.501941493032668,0.0,0.14283073286926506
0.5,0.436455382421082,100.0,0.03,50.0,0.8,5.0,0.8688353099937532,5.791362408683128e-05,1.0077170628140708e-14,0.010077170628140708,150.0,False,446.5539153851039,0.0,0.003359056876046903
